Order ID,Order Time,Restaurant,Restaurant Rating,Cuisine,Customer ID,Customer Location,Delivery Address,Number of Items,Order Amount,Discount Applied,Taxes,Final Amount,Tip Given,Delivery Partner ID,Delivery Partner Name,Estimated Time (mins),Actual Delivery Time (mins),Distance (km),Payment Method,Payment Status,Order Status,Cancellation Reason,Customer Rating,Review Comments
953d7eb7,34:33.0,Burger King,4.6,Italian,CUST1611,Kolkata,"50, Kolkata Street, Kolkata",7,1339.79,63.56,66.99,1343.22,4.45,DP0027,Anil,15,19,8.09,UPI,Failed,Pending,,,
f7863f8c,00:33.0,Haldiram's,2.4,Dessert,CUST1300,Bangalore,"80, Bangalore Street, Bangalore",1,804.52,173.38,40.23,671.37,33.77,DP0034,Neha,20,26,1.37,Credit Card,Pending,Pending,,,
a2db10b6,44:33.0,Subway,4.6,Indian,CUST7786,Ahmedabad,"46, Ahmedabad Street, Ahmedabad",5,546.48,4.09,27.32,569.71,0,DP0019,Neha,35,40,4,Debit Card,Failed,Cancelled,Restaurant Unavailable,,
67ba522b,57:33.0,McDonald's,4.2,Indian,CUST8716,Hyderabad,"18, Hyderabad Street, Hyderabad",4,946.26,1.48,47.31,992.09,0,DP0002,Neha,31,28,6.27,UPI,Pending,Delivered,,3.8,Late delivery
f828cacd,30:33.0,Biryani Blues,3.1,Indian,CUST7322,Ahmedabad,"42, Ahmedabad Street, Ahmedabad",2,932.78,125.99,46.64,853.43,18.03,DP0031,Amit,55,60,2.11,Wallet,Failed,Cancelled,Customer Canceled,,
5ede539b,15:33.0,Pizza Hut,4.4,Dessert,CUST6722,Hyderabad,"27, Hyderabad Street, Hyderabad",5,1102.24,44.59,55.11,1112.76,54.79,DP0033,Kavita,30,33,5.4,Cash on Delivery,Failed,Delivered,,2.9,
c4d2533a,03:33.0,Burger King,3.4,Indian,CUST4117,Hyderabad,"50, Hyderabad Street, Hyderabad",3,962.39,79.99,48.12,930.52,0,DP0012,Kavita,54,64,7.35,Debit Card,Success,Delivered,,2.3,Excellent service
1fd74b27,56:33.0,Burger King,2.9,Dessert,CUST8281,Pune,"34, Pune Street, Pune",1,204.53,108.41,10.23,106.35,99.15,DP0040,Neha,35,34,8.79,UPI,Pending,Cancelled,Customer Canceled,,
ce58395c,59:33.0,KFC,3.2,Chinese,CUST8884,Pune,"26, Pune Street, Pune",4,1415.45,87.34,70.77,1398.88,51.41,DP0036,Neha,23,33,5.75,UPI,Failed,Delivered,,2.4,Excellent service
6a63625f,23:33.0,KFC,4.4,Indian,CUST5169,Hyderabad,"79, Hyderabad Street, Hyderabad",8,1257.7,154.8,62.89,1165.79,0.43,DP0017,Anil,18,14,4.21,Wallet,Success,Delivered,,2.2,Not satisfied
c8686a7a,46:33.0,Pizza Hut,2.3,Mexican,CUST9874,Delhi,"4, Delhi Street, Delhi",5,643.26,13.39,32.16,662.03,29,DP0047,Amit,23,25,6.64,Cash on Delivery,Failed,Cancelled,,,
05efa7af,17:33.0,KFC,3,Chinese,CUST7743,Mumbai,"22, Mumbai Street, Mumbai",8,844.07,180.22,42.2,706.05,66.88,DP0002,Kavita,40,50,6.48,Credit Card,Pending,Delivered,,3.7,Tasty & fresh
ee922d15,43:33.0,McDonald's,2.9,Chinese,CUST1213,Hyderabad,"23, Hyderabad Street, Hyderabad",5,501.62,138.84,25.08,387.86,0,DP0013,Kavita,58,58,5.67,UPI,Success,Cancelled,Customer Canceled,,
2d969b07,08:33.0,Biryani Blues,2.2,Italian,CUST8182,Delhi,"93, Delhi Street, Delhi",10,1432.2,34.85,71.61,1468.96,0,DP0013,Neha,44,46,8.04,Cash on Delivery,Pending,Cancelled,,,
58ab98fa,11:33.0,Domino's,2.7,Dessert,CUST4743,Bangalore,"15, Bangalore Street, Bangalore",10,1121.71,152.17,56.09,1025.63,0,DP0014,Anil,18,16,1.07,Wallet,Success,Cancelled,Restaurant Unavailable,,
db293e55,03:33.0,KFC,2.6,Dessert,CUST1458,Chennai,"84, Chennai Street, Chennai",2,1325.9,30.86,66.3,1361.34,42.02,DP0046,Priya,38,46,7.63,Debit Card,Failed,Cancelled,Customer Canceled,,
c6df3659,40:33.0,KFC,3.6,Italian,CUST9524,Ahmedabad,"34, Ahmedabad Street, Ahmedabad",1,1324.53,68.43,66.23,1322.33,45.15,DP0024,Rahul,34,38,8.46,UPI,Failed,Delivered,,4.7,Tasty & fresh
be9d9a87,19:33.0,Domino's,3.7,Italian,CUST4356,Hyderabad,"32, Hyderabad Street, Hyderabad",1,1421.5,144.05,71.08,1348.53,53.74,DP0019,Amit,44,51,4.2,Debit Card,Pending,Delivered,,1.5,Excellent service
c7082222,13:33.0,McDonald's,3.7,Italian,CUST2468,Bangalore,"58, Bangalore Street, Bangalore",2,1471.07,45.14,73.55,1499.48,0,DP0044,Priya,59,56,9.75,UPI,Pending,Delivered,,4.7,Late delivery
3458ecd0,54:33.0,McDonald's,2.5,Chinese,CUST6012,Bangalore,"87, Bangalore Street, Bangalore",3,757.65,81.12,37.88,714.41,35.8,DP0043,Priya,38,46,8.35,Wallet,Failed,Cancelled,Delivery Delayed,,
f2397492,36:33.0,Biryani Blues,3.9,Thai,CUST1270,Ahmedabad,"45, Ahmedabad Street, Ahmedabad",3,290.52,129.78,14.53,175.27,0,DP0005,Neha,17,24,7.58,Credit Card,Success,Delivered,,4.7,Not satisfied
9b17db50,05:33.0,KFC,2.7,Chinese,CUST9718,Chennai,"11, Chennai Street, Chennai",10,1121.2,27.65,56.06,1149.61,0,DP0023,Anil,25,20,6.6,Wallet,Pending,Cancelled,Restaurant Unavailable,,
b27d6c02,54:33.0,Haldiram's,2.5,Fast Food,CUST7009,Delhi,"66, Delhi Street, Delhi",10,1062.99,15.32,53.15,1100.82,53.87,DP0047,Neha,60,68,4.84,Credit Card,Pending,Pending,,,
71b9d2c0,05:33.0,Burger King,3.6,Thai,CUST8233,Delhi,"5, Delhi Street, Delhi",9,669.86,43.99,33.49,659.36,0,DP0034,Priya,25,20,8.8,Wallet,Failed,Delivered,,1.9,
819b58cd,53:33.0,McDonald's,3.2,Thai,CUST4747,Chennai,"30, Chennai Street, Chennai",5,1452.62,22.12,72.63,1503.13,0,DP0040,Kavita,31,32,7.79,Wallet,Failed,Delivered,,4.8,Excellent service
870bb6d6,48:33.0,Biryani Blues,2.2,Chinese,CUST6167,Chennai,"54, Chennai Street, Chennai",8,1278.09,49.22,63.9,1292.77,0,DP0016,Anil,39,39,1.87,UPI,Success,Cancelled,Restaurant Unavailable,,
f41469fc,18:33.0,Biryani Blues,3.1,Mexican,CUST1158,Ahmedabad,"100, Ahmedabad Street, Ahmedabad",2,1316.48,94.26,65.82,1288.04,0,DP0023,Anil,47,42,8.63,UPI,Pending,Pending,,,
c12a7d6c,42:33.0,McDonald's,4,Fast Food,CUST1759,Delhi,"58, Delhi Street, Delhi",2,512.23,156,25.61,381.84,58.54,DP0043,Suresh,50,46,5.19,Cash on Delivery,Failed,Delivered,,2.2,Not satisfied
696e4017,04:33.0,McDonald's,4.2,Italian,CUST5192,Kolkata,"45, Kolkata Street, Kolkata",8,1208.33,45.7,60.42,1223.05,0,DP0009,Kavita,23,19,1.11,Wallet,Failed,Pending,,,
45f0f269,54:33.0,Burger King,2.9,Thai,CUST3277,Kolkata,"31, Kolkata Street, Kolkata",4,1117.14,53.53,55.86,1119.47,0,DP0012,Priya,21,29,7.8,Cash on Delivery,Pending,Pending,,,
a1583e84,38:33.0,Subway,3.8,Chinese,CUST8941,Bangalore,"16, Bangalore Street, Bangalore",5,499.04,82.8,24.95,441.19,0,DP0033,Amit,36,35,2.26,Debit Card,Pending,Pending,,,
005a5dad,38:33.0,Burger King,4.4,Italian,CUST5196,Kolkata,"32, Kolkata Street, Kolkata",5,753.84,157.23,37.69,634.3,0,DP0033,Suresh,47,42,9.97,Wallet,Failed,Pending,,,
6a4ed911,07:33.0,Burger King,3.6,Indian,CUST2002,Mumbai,"87, Mumbai Street, Mumbai",2,982.33,72.18,49.12,959.27,0,DP0026,Priya,47,57,9.46,Debit Card,Success,Cancelled,Customer Canceled,,
4da810c9,22:33.0,Burger King,3.6,Italian,CUST1560,Bangalore,"89, Bangalore Street, Bangalore",8,1425.82,21.61,71.29,1475.5,0,DP0015,Suresh,57,58,1.26,Wallet,Success,Pending,,,
3eea679e,25:33.0,Pizza Hut,4.3,Mexican,CUST5684,Pune,"47, Pune Street, Pune",10,997.11,51.99,49.86,994.98,0,DP0024,Amit,34,44,3.09,Wallet,Success,Cancelled,Restaurant Unavailable,,
bf56f057,13:33.0,Biryani Blues,4.4,Chinese,CUST2538,Chennai,"18, Chennai Street, Chennai",9,1440.08,119.4,72,1392.68,0,DP0037,Kavita,20,25,5.66,Wallet,Failed,Cancelled,Customer Canceled,,
16ba94a2,44:33.0,Burger King,3.7,Italian,CUST6404,Pune,"47, Pune Street, Pune",2,1264.53,12.19,63.23,1315.57,19.75,DP0014,Kavita,42,43,8.21,Wallet,Success,Delivered,,1.9,Excellent service
8573d98d,30:33.0,Subway,3.3,Fast Food,CUST6265,Ahmedabad,"95, Ahmedabad Street, Ahmedabad",3,874.51,165.22,43.73,753.02,0,DP0030,Neha,43,42,8.12,Cash on Delivery,Pending,Delivered,,2.8,
7195fa5a,14:33.0,Domino's,4.9,Fast Food,CUST5718,Hyderabad,"52, Hyderabad Street, Hyderabad",1,1380.4,126.42,69.02,1323,0,DP0046,Priya,53,54,5.91,Debit Card,Success,Delivered,,2.9,
6c4af1ca,07:33.0,KFC,2.5,Fast Food,CUST7160,Chennai,"70, Chennai Street, Chennai",5,478.43,199.38,23.92,302.97,0,DP0011,Neha,54,60,3.01,Wallet,Success,Delivered,,1.9,Not satisfied
0f9e5cc1,40:33.0,McDonald's,4.8,Dessert,CUST9723,Kolkata,"67, Kolkata Street, Kolkata",7,102.88,130.46,5.14,-22.44,0,DP0024,Neha,42,42,4.96,Credit Card,Success,Cancelled,,,
05f614e0,40:33.0,McDonald's,2.3,Mexican,CUST7031,Pune,"66, Pune Street, Pune",10,1330.87,190.88,66.54,1206.53,0,DP0019,Kavita,47,43,2.86,Debit Card,Pending,Pending,,,
42e9238e,50:33.0,KFC,3.7,Thai,CUST4649,Hyderabad,"60, Hyderabad Street, Hyderabad",5,1436.26,41.67,71.81,1466.4,0,DP0011,Priya,53,63,8.46,Cash on Delivery,Pending,Pending,,,
af292a96,44:33.0,Domino's,3.3,Dessert,CUST3745,Hyderabad,"54, Hyderabad Street, Hyderabad",6,1232.91,142.62,61.65,1151.94,0,DP0037,Priya,28,29,6.1,Wallet,Pending,Cancelled,,,
ed61d8bc,26:33.0,McDonald's,3.4,Chinese,CUST7050,Bangalore,"55, Bangalore Street, Bangalore",10,197.46,193.08,9.87,14.25,4.62,DP0024,Anil,28,23,3.33,Debit Card,Success,Cancelled,Delivery Delayed,,
53c53e05,20:33.0,Haldiram's,2.9,Indian,CUST5420,Delhi,"94, Delhi Street, Delhi",9,348.77,92.55,17.44,273.66,0,DP0046,Rahul,43,45,8.16,Credit Card,Success,Pending,,,
ee71e69d,54:33.0,Domino's,4.4,Dessert,CUST1247,Ahmedabad,"9, Ahmedabad Street, Ahmedabad",6,300.7,122.13,15.04,193.61,0,DP0024,Anil,28,38,1.73,UPI,Pending,Pending,,,
d5437f6f,40:33.0,Subway,2.2,Chinese,CUST4782,Ahmedabad,"23, Ahmedabad Street, Ahmedabad",5,1361.15,103.09,68.06,1326.12,0,DP0033,Kavita,31,27,7.97,Debit Card,Success,Cancelled,Customer Canceled,,
d6ae41fb,47:33.0,McDonald's,3.7,Thai,CUST3033,Delhi,"31, Delhi Street, Delhi",2,1443.4,94.73,72.17,1420.84,0,DP0030,Kavita,42,48,6.75,Credit Card,Pending,Pending,,,
f5a3f2e8,53:33.0,Pizza Hut,2.1,Italian,CUST6575,Pune,"30, Pune Street, Pune",8,774.25,130.53,38.71,682.43,0,DP0034,Anil,60,56,1.58,Wallet,Failed,Delivered,,4.8,Late delivery
5367473d,54:33.0,Burger King,2.6,Italian,CUST5391,Chennai,"95, Chennai Street, Chennai",5,526.82,57.54,26.34,495.62,0,DP0030,Rahul,21,24,3.37,Wallet,Failed,Delivered,,2.9,Not satisfied
7203f149,17:33.0,KFC,4.3,Indian,CUST3141,Mumbai,"33, Mumbai Street, Mumbai",9,562.78,101.31,28.14,489.61,72.04,DP0012,Anil,39,38,1.12,UPI,Failed,Delivered,,2.7,Not satisfied
163af610,15:33.0,Domino's,3.9,Chinese,CUST3761,Pune,"12, Pune Street, Pune",3,259.72,138.36,12.99,134.35,87.69,DP0023,Amit,36,39,5.98,Cash on Delivery,Failed,Cancelled,Customer Canceled,,
5599d53f,22:33.0,Burger King,4.6,Italian,CUST8611,Ahmedabad,"70, Ahmedabad Street, Ahmedabad",10,413.04,82.82,20.65,350.87,2.89,DP0041,Kavita,58,54,8.52,Debit Card,Pending,Delivered,,1.3,Excellent service
c2f2d38d,53:33.0,Haldiram's,4.3,Indian,CUST5529,Ahmedabad,"95, Ahmedabad Street, Ahmedabad",5,696.3,161.16,34.81,569.95,0,DP0005,Neha,46,43,9.08,Debit Card,Failed,Pending,,,
d4b51a55,43:33.0,Burger King,3.8,Italian,CUST1627,Pune,"13, Pune Street, Pune",4,1264.76,147.2,63.24,1180.8,96.06,DP0012,Priya,28,38,3.14,UPI,Pending,Pending,,,
22c2cb31,53:33.0,KFC,4.3,Dessert,CUST8886,Delhi,"96, Delhi Street, Delhi",8,826.23,100.01,41.31,767.53,0,DP0021,Amit,26,33,2.24,Debit Card,Success,Pending,,,
cfed16e9,23:33.0,Biryani Blues,2.2,Thai,CUST9825,Pune,"93, Pune Street, Pune",5,871.02,191.43,43.55,723.14,0,DP0016,Kavita,20,25,7.72,Cash on Delivery,Success,Delivered,,5,
8e33fe33,19:33.0,KFC,4.4,Thai,CUST8582,Kolkata,"68, Kolkata Street, Kolkata",8,960.35,130.87,48.02,877.5,0,DP0005,Amit,19,17,5.97,Wallet,Pending,Pending,,,
5f5bc3aa,39:33.0,Haldiram's,3.8,Chinese,CUST2613,Bangalore,"93, Bangalore Street, Bangalore",8,1165.59,86.53,58.28,1137.34,77.96,DP0042,Priya,30,37,9.35,Credit Card,Pending,Pending,,,
721d6157,09:33.0,McDonald's,2.7,Chinese,CUST2028,Bangalore,"45, Bangalore Street, Bangalore",6,993.65,100.7,49.68,942.63,14.32,DP0036,Neha,38,47,7.62,Cash on Delivery,Pending,Cancelled,Restaurant Unavailable,,
607eb4d1,12:33.0,Pizza Hut,2.5,Italian,CUST7353,Mumbai,"56, Mumbai Street, Mumbai",5,329.11,102.9,16.46,242.67,0,DP0035,Amit,33,35,9.22,UPI,Failed,Cancelled,,,
62d77c6a,31:33.0,Subway,4.1,Fast Food,CUST3019,Delhi,"57, Delhi Street, Delhi",10,743.09,184.55,37.15,595.69,7.87,DP0031,Suresh,42,49,7.79,Credit Card,Pending,Pending,,,
7f135b82,04:33.0,Burger King,3.5,Indian,CUST9750,Ahmedabad,"73, Ahmedabad Street, Ahmedabad",4,1171.74,179.54,58.59,1050.79,0,DP0013,Kavita,39,35,7.91,Wallet,Failed,Cancelled,Customer Canceled,,
6caea2a7,31:33.0,Subway,4.3,Chinese,CUST4456,Ahmedabad,"13, Ahmedabad Street, Ahmedabad",9,1268.23,43.6,63.41,1288.04,0,DP0028,Amit,35,40,1.89,UPI,Success,Pending,,,
d66751d7,06:33.0,Biryani Blues,3.6,Indian,CUST7326,Mumbai,"6, Mumbai Street, Mumbai",8,403.07,43.09,20.15,380.13,0,DP0049,Rahul,17,27,7.46,Cash on Delivery,Pending,Delivered,,4.8,
7c81b7fc,06:33.0,Haldiram's,3.6,Dessert,CUST5928,Delhi,"33, Delhi Street, Delhi",5,1056.97,52.37,52.85,1057.45,95.7,DP0024,Amit,41,40,6.1,Debit Card,Success,Cancelled,Restaurant Unavailable,,
0582dacc,33:33.0,Pizza Hut,4.9,Chinese,CUST7562,Chennai,"43, Chennai Street, Chennai",6,1382.39,178.82,69.12,1272.69,39.89,DP0003,Suresh,28,33,3.26,Wallet,Pending,Pending,,,
abbc3b7d,22:33.0,Domino's,2.9,Dessert,CUST2013,Bangalore,"84, Bangalore Street, Bangalore",4,1320.38,68.01,66.02,1318.39,0,DP0022,Anil,51,49,7.19,Debit Card,Success,Pending,,,
3801b8f7,24:33.0,Pizza Hut,2.6,Indian,CUST7774,Bangalore,"57, Bangalore Street, Bangalore",10,1354.23,92.29,67.71,1329.65,85.43,DP0043,Rahul,59,63,3.48,Credit Card,Pending,Pending,,,
16aea294,18:33.0,KFC,3.6,Chinese,CUST8697,Delhi,"85, Delhi Street, Delhi",9,856.54,8.02,42.83,891.35,0,DP0006,Rahul,23,20,6.98,Wallet,Pending,Delivered,,3.9,Not satisfied
a68cec37,46:33.0,Biryani Blues,4.5,Indian,CUST2626,Kolkata,"70, Kolkata Street, Kolkata",3,149.73,153.77,7.49,3.45,0,DP0005,Kavita,15,21,4.54,UPI,Failed,Delivered,,1.9,Excellent service
ef719312,30:33.0,Subway,3.3,Thai,CUST7259,Delhi,"37, Delhi Street, Delhi",4,233.74,186.35,11.69,59.08,28.83,DP0038,Suresh,57,52,5.71,Credit Card,Failed,Cancelled,Delivery Delayed,,
27cd8710,57:33.0,Subway,2.2,Indian,CUST8037,Chennai,"73, Chennai Street, Chennai",7,1054.69,69.53,52.73,1037.89,0,DP0027,Priya,58,65,2.28,UPI,Pending,Delivered,,3.2,
66d0a5e8,06:33.0,KFC,4.3,Italian,CUST1636,Kolkata,"5, Kolkata Street, Kolkata",2,305.54,74.99,15.28,245.83,0,DP0016,Suresh,35,40,6.59,Credit Card,Failed,Pending,,,
3e1b2262,13:33.0,Domino's,4.3,Indian,CUST6269,Hyderabad,"51, Hyderabad Street, Hyderabad",2,1385.38,111.7,69.27,1342.95,0,DP0010,Neha,28,27,8.46,UPI,Failed,Cancelled,Delivery Delayed,,
f5324942,16:33.0,Biryani Blues,3.7,Dessert,CUST9398,Hyderabad,"78, Hyderabad Street, Hyderabad",8,848.95,157.26,42.45,734.14,0,DP0007,Rahul,15,11,8.34,Credit Card,Pending,Cancelled,Restaurant Unavailable,,
83f34037,35:33.0,Subway,3.7,Fast Food,CUST2784,Bangalore,"77, Bangalore Street, Bangalore",6,859.12,137.46,42.96,764.62,0,DP0018,Neha,40,42,2.95,UPI,Failed,Cancelled,Restaurant Unavailable,,
aca875ee,17:33.0,KFC,2.6,Indian,CUST6806,Mumbai,"16, Mumbai Street, Mumbai",10,1328.5,26.01,66.42,1368.91,0,DP0026,Amit,20,17,1.79,UPI,Failed,Cancelled,,,
f7843526,54:33.0,Haldiram's,2.1,Italian,CUST8298,Kolkata,"82, Kolkata Street, Kolkata",5,463.61,79.93,23.18,406.86,0,DP0025,Kavita,47,51,7.79,Cash on Delivery,Failed,Cancelled,,,
e40ab1de,27:33.0,Biryani Blues,2.3,Thai,CUST3050,Chennai,"52, Chennai Street, Chennai",9,1173.67,186.24,58.68,1046.11,3.7,DP0029,Suresh,21,18,3.44,UPI,Pending,Cancelled,,,
f716b4ef,57:33.0,Subway,4,Indian,CUST5798,Mumbai,"93, Mumbai Street, Mumbai",10,1035.61,96.73,51.78,990.66,0,DP0019,Amit,52,55,1.75,Credit Card,Pending,Pending,,,
d298c39f,08:33.0,Haldiram's,2.4,Fast Food,CUST9728,Bangalore,"96, Bangalore Street, Bangalore",6,417.16,52.23,20.86,385.79,0,DP0029,Rahul,26,22,2.65,Wallet,Success,Pending,,,
4d13cef2,23:33.0,Biryani Blues,3,Dessert,CUST2938,Mumbai,"33, Mumbai Street, Mumbai",4,202.68,53.92,10.13,158.89,22.36,DP0031,Kavita,17,18,2.92,Credit Card,Failed,Delivered,,3.3,Good food!
c18535e7,46:33.0,KFC,2.8,Indian,CUST9452,Bangalore,"82, Bangalore Street, Bangalore",9,1149.61,73.99,57.48,1133.1,0,DP0038,Priya,59,61,8.01,Credit Card,Success,Cancelled,Restaurant Unavailable,,
49a9ecd1,53:33.0,Domino's,4.3,Italian,CUST7672,Hyderabad,"15, Hyderabad Street, Hyderabad",4,312.59,10.36,15.63,317.86,0,DP0045,Anil,22,31,3.39,Wallet,Failed,Cancelled,Restaurant Unavailable,,
bab80a13,37:33.0,McDonald's,2.9,Indian,CUST9970,Delhi,"37, Delhi Street, Delhi",8,305,111.78,15.25,208.47,24.75,DP0016,Rahul,60,58,8.37,Wallet,Success,Cancelled,Delivery Delayed,,
1079ee73,13:33.0,Subway,3.5,Chinese,CUST4930,Mumbai,"27, Mumbai Street, Mumbai",2,1221.59,148.89,61.08,1133.78,0,DP0021,Anil,26,33,5.14,UPI,Pending,Delivered,,2,Tasty & fresh
ce784dbf,58:33.0,Haldiram's,4.9,Fast Food,CUST7590,Delhi,"59, Delhi Street, Delhi",9,1152.75,132.98,57.64,1077.41,75.6,DP0039,Amit,17,22,7.24,Wallet,Failed,Pending,,,
a00d698d,25:33.0,KFC,4.8,Mexican,CUST2771,Pune,"26, Pune Street, Pune",6,617.41,147.35,30.87,500.93,32.15,DP0015,Rahul,52,59,7.47,Debit Card,Success,Delivered,,3.7,Excellent service
47c941ca,36:33.0,Biryani Blues,3.7,Italian,CUST2721,Bangalore,"85, Bangalore Street, Bangalore",4,1142.67,106.85,57.13,1092.95,24.22,DP0047,Priya,17,26,8.58,UPI,Success,Delivered,,3.1,Excellent service
6a83bfad,17:33.0,Burger King,4.3,Fast Food,CUST1247,Mumbai,"95, Mumbai Street, Mumbai",6,922.38,80.38,46.12,888.12,0,DP0015,Neha,31,38,1.93,Credit Card,Pending,Cancelled,Restaurant Unavailable,,
9e22c5ab,23:33.0,Biryani Blues,2.2,Indian,CUST7427,Pune,"45, Pune Street, Pune",7,1207.58,143.63,60.38,1124.33,0,DP0045,Amit,33,34,5.1,Wallet,Failed,Cancelled,,,
42b1c5a3,25:33.0,Haldiram's,2.7,Thai,CUST2564,Ahmedabad,"57, Ahmedabad Street, Ahmedabad",6,1354.21,196.28,67.71,1225.64,0,DP0018,Neha,54,55,7.72,Credit Card,Failed,Pending,,,
45db5599,36:33.0,Pizza Hut,2.9,Thai,CUST6934,Hyderabad,"13, Hyderabad Street, Hyderabad",3,108.72,58.66,5.44,55.5,0,DP0008,Rahul,20,25,9.35,Credit Card,Failed,Pending,,,
375ac083,17:33.0,Pizza Hut,3,Italian,CUST4513,Chennai,"26, Chennai Street, Chennai",10,859.22,46.93,42.96,855.25,0,DP0006,Rahul,52,58,6.73,Wallet,Success,Cancelled,Restaurant Unavailable,,
f1cd94b7,48:33.0,Pizza Hut,2.6,Dessert,CUST9237,Bangalore,"48, Bangalore Street, Bangalore",2,207.05,186.52,10.35,30.88,0,DP0032,Anil,24,33,3.66,UPI,Pending,Pending,,,
3eb8eac3,42:33.0,McDonald's,4.4,Indian,CUST5456,Kolkata,"72, Kolkata Street, Kolkata",3,1497.82,11.18,74.89,1561.53,0,DP0034,Amit,42,50,6.1,UPI,Failed,Pending,,,
1a952fac,41:33.0,McDonald's,2,Dessert,CUST7730,Ahmedabad,"13, Ahmedabad Street, Ahmedabad",3,185.35,109.17,9.27,85.45,0,DP0012,Anil,15,20,2.14,Cash on Delivery,Success,Pending,,,
73958898,13:33.0,KFC,4.4,Indian,CUST2082,Ahmedabad,"9, Ahmedabad Street, Ahmedabad",8,1072.88,168.03,53.64,958.49,0,DP0050,Neha,40,37,9.52,UPI,Failed,Pending,,,
f0251820,26:33.0,KFC,2.4,Chinese,CUST4255,Bangalore,"68, Bangalore Street, Bangalore",7,282.4,151.36,14.12,145.16,58.8,DP0009,Neha,22,27,2.46,Credit Card,Success,Delivered,,2,Not satisfied
91c8279f,40:33.0,Domino's,3.5,Italian,CUST3360,Ahmedabad,"17, Ahmedabad Street, Ahmedabad",5,1438.49,115.61,71.92,1394.8,75.6,DP0048,Neha,32,33,7.09,UPI,Failed,Delivered,,2.4,Late delivery
5cbc1b1f,59:33.0,Domino's,4.1,Chinese,CUST3591,Hyderabad,"8, Hyderabad Street, Hyderabad",2,354.01,156.3,17.7,215.41,0,DP0008,Priya,58,64,1.28,Credit Card,Pending,Cancelled,Customer Canceled,,
23f0ae3c,59:33.0,McDonald's,4,Mexican,CUST6810,Hyderabad,"72, Hyderabad Street, Hyderabad",4,519.51,187.53,25.98,357.96,0,DP0017,Rahul,44,50,3.63,UPI,Failed,Delivered,,1.8,Tasty & fresh
675de116,32:33.0,McDonald's,2.3,Fast Food,CUST8496,Ahmedabad,"51, Ahmedabad Street, Ahmedabad",1,281.01,110.88,14.05,184.18,0,DP0017,Amit,30,40,7.38,Wallet,Pending,Delivered,,3.9,
f93c8e15,32:33.0,Subway,4.2,Mexican,CUST4096,Kolkata,"20, Kolkata Street, Kolkata",8,1016.75,3.15,50.84,1064.44,41.44,DP0021,Neha,23,26,9.68,Cash on Delivery,Success,Pending,,,
d02f46b9,53:33.0,Subway,3.9,Italian,CUST7448,Pune,"58, Pune Street, Pune",3,1152.18,59.62,57.61,1150.17,0,DP0026,Priya,37,42,2.29,Credit Card,Success,Cancelled,Restaurant Unavailable,,
191f0adf,26:33.0,Biryani Blues,2.4,Indian,CUST1180,Delhi,"21, Delhi Street, Delhi",7,508.45,19.09,25.42,514.78,63.69,DP0002,Amit,27,29,4.05,Credit Card,Success,Pending,,,
f0f7fc6f,53:33.0,Domino's,4.6,Mexican,CUST8933,Chennai,"95, Chennai Street, Chennai",1,1210.27,190.95,60.51,1079.83,6.09,DP0037,Neha,39,36,4.3,UPI,Pending,Cancelled,,,
865db347,44:33.0,Burger King,5,Thai,CUST3267,Kolkata,"41, Kolkata Street, Kolkata",2,132.03,102.62,6.6,36.01,0,DP0017,Priya,18,19,1.9,Credit Card,Success,Pending,,,
9c8de5f4,09:33.0,Subway,2.2,Indian,CUST5050,Pune,"19, Pune Street, Pune",1,384.7,51.89,19.23,352.04,0,DP0047,Amit,38,35,9.29,Cash on Delivery,Pending,Cancelled,Restaurant Unavailable,,
f2d1dc60,13:33.0,Haldiram's,4.5,Mexican,CUST1305,Pune,"29, Pune Street, Pune",1,581,101.65,29.05,508.4,41.55,DP0041,Rahul,37,40,4.85,UPI,Failed,Cancelled,Restaurant Unavailable,,
e18a9071,01:33.0,Biryani Blues,4.6,Mexican,CUST7437,Pune,"43, Pune Street, Pune",4,1433.92,116.14,71.7,1389.48,0,DP0005,Rahul,42,51,8.09,Wallet,Failed,Cancelled,Customer Canceled,,
e3f77c34,29:33.0,Pizza Hut,4.5,Italian,CUST4414,Bangalore,"25, Bangalore Street, Bangalore",5,553.87,141.83,27.69,439.73,13.73,DP0006,Priya,38,43,3.16,Debit Card,Failed,Cancelled,Customer Canceled,,
b3bc7f0a,36:33.0,Biryani Blues,4.8,Mexican,CUST7143,Delhi,"21, Delhi Street, Delhi",2,666.28,30.43,33.31,669.16,2.23,DP0005,Anil,18,17,3.21,Credit Card,Pending,Pending,,,
57421b9f,58:33.0,KFC,2.6,Thai,CUST5406,Kolkata,"39, Kolkata Street, Kolkata",1,1412.82,193.58,70.64,1289.88,0,DP0046,Rahul,32,29,8.85,Wallet,Pending,Delivered,,3.3,
2dc4a2ac,41:33.0,Domino's,2.4,Chinese,CUST6855,Bangalore,"88, Bangalore Street, Bangalore",8,672.8,186.14,33.64,520.3,0,DP0029,Amit,26,28,6.26,Debit Card,Success,Pending,,,
734ba2d4,06:33.0,Burger King,4.9,Fast Food,CUST6061,Hyderabad,"47, Hyderabad Street, Hyderabad",7,203.23,116.72,10.16,96.67,0,DP0033,Anil,50,57,5.68,Wallet,Pending,Delivered,,1.7,Late delivery
